time,solar_th_kw,T_source_pre_C,COP_wshp
2025-01-01 01:00:00,0.0,10.0,3.2815
2025-01-01 02:00:00,0.0,10.0,3.2815
2025-01-01 03:00:00,0.0,10.0,3.2815
2025-01-01 04:00:00,0.0,10.0,3.2815
2025-01-01 05:00:00,0.0,10.0,3.2815
2025-01-01 06:00:00,0.0,10.0,3.2815
2025-01-01 07:00:00,0.0,10.0,3.2815
2025-01-01 08:00:00,4243.347102747968,213.03096185396979,7.0
2025-01-01 09:00:00,72645.74491636755,3485.8729625056244,7.0
2025-01-01 10:00:00,173915.41856445285,8331.311893036022,7.0
2025-01-01 11:00:00,266818.9776584056,12776.458261167734,7.0
2025-01-01 12:00:00,380175.667371501,18200.223319210574,7.0
2025-01-01 13:00:00,268824.8876684026,12872.434816669978,7.0
2025-01-01 14:00:00,212772.18355402342,10190.48725138868,7.0
2025-01-01 15:00:00,103651.18589123798,4969.386884748229,7.0
2025-01-01 16:00:00,10873.465540991814,530.2615091383643,7.0
2025-01-01 17:00:00,0.0,10.0,3.2815
2025-01-01 18:00:00,0.0,10.0,3.2815
2025-01-01 19:00:00,0.0,10.0,3.2815
2025-01-01 20:00:00,0.0,10.0,3.2815
2025-01-01 21:00:00,0.0,10.0,3.2815
2025-01-01 22:00:00,0.0,10.0,3.2815
2025-01-01 23:00:00,0.0,10.0,3.2815
2025-01-02 00:00:00,0.0,10.0,3.2815
2025-01-02 01:00:00,0.0,10.0,3.2815
2025-01-02 02:00:00,0.0,10.0,3.2815
2025-01-02 03:00:00,0.0,10.0,3.2815
2025-01-02 04:00:00,0.0,10.0,3.2815
2025-01-02 05:00:00,0.0,10.0,3.2815
2025-01-02 06:00:00,0.0,10.0,3.2815
2025-01-02 07:00:00,0.0,10.0,3.2815
2025-01-02 08:00:00,1423.128603352435,78.09227767236531,7.0
2025-01-02 09:00:00,52180.07700549161,2506.6544021766317,7.0
2025-01-02 10:00:00,134282.289944633,6434.989949503972,7.0
2025-01-02 11:00:00,317387.83108450467,15196.020626052854,7.0
2025-01-02 12:00:00,493262.72087885457,23611.08712339017,7.0
2025-01-02 13:00:00,515262.572659105,24663.711610483493,7.0
2025-01-02 14:00:00,404974.5490347869,19386.772681090282,7.0
2025-01-02 15:00:00,176267.36295805202,8443.845117610144,7.0
2025-01-02 16:00:00,23784.367603217128,1148.0080192926855,7.0
2025-01-02 17:00:00,0.0,10.0,3.2815
2025-01-02 18:00:00,0.0,10.0,3.2815
2025-01-02 19:00:00,0.0,10.0,3.2815
2025-01-02 20:00:00,0.0,10.0,3.2815
2025-01-02 21:00:00,0.0,10.0,3.2815
2025-01-02 22:00:00,0.0,10.0,3.2815
2025-01-02 23:00:00,0.0,10.0,3.2815
2025-01-03 00:00:00,0.0,10.0,3.2815
2025-01-03 01:00:00,0.0,10.0,3.2815
2025-01-03 02:00:00,0.0,10.0,3.2815
2025-01-03 03:00:00,0.0,10.0,3.2815
2025-01-03 04:00:00,0.0,10.0,3.2815
2025-01-03 05:00:00,0.0,10.0,3.2815
2025-01-03 06:00:00,0.0,10.0,3.2815
2025-01-03 07:00:00,0.0,10.0,3.2815
2025-01-03 08:00:00,4859.050691606379,242.49046371322387,7.0
2025-01-03 09:00:00,104624.21776856692,5015.943433902724,7.0
2025-01-03 10:00:00,220724.84878035972,10570.997549299507,7.0
2025-01-03 11:00:00,433043.56985166523,20729.788031180156,7.0
2025-01-03 12:00:00,556852.9198803062,26653.680377048146,7.0
2025-01-03 13:00:00,549845.8978176209,26318.41616352253,7.0
2025-01-03 14:00:00,391363.9965144644,18735.55007246241,7.0
2025-01-03 15:00:00,168022.561543588,8049.357011654929,7.0
2025-01-03 16:00:00,23229.89899248605,1121.4784206931126,7.0
2025-01-03 17:00:00,0.0,10.0,3.2815
2025-01-03 18:00:00,0.0,10.0,3.2815
2025-01-03 19:00:00,0.0,10.0,3.2815
2025-01-03 20:00:00,0.0,10.0,3.2815
2025-01-03 21:00:00,0.0,10.0,3.2815
2025-01-03 22:00:00,0.0,10.0,3.2815
2025-01-03 23:00:00,0.0,10.0,3.2815
2025-01-04 00:00:00,0.0,10.0,3.2815
2025-01-04 01:00:00,0.0,10.0,3.2815
2025-01-04 02:00:00,0.0,10.0,3.2815
2025-01-04 03:00:00,0.0,10.0,3.2815
2025-01-04 04:00:00,0.0,10.0,3.2815
2025-01-04 05:00:00,0.0,10.0,3.2815
2025-01-04 06:00:00,0.0,10.0,3.2815
2025-01-04 07:00:00,0.0,10.0,3.2815
2025-01-04 08:00:00,4224.4597679921135,212.12726162641692,7.0
2025-01-04 09:00:00,84182.79021206008,4037.884699141631,7.0
2025-01-04 10:00:00,171535.03535257958,8217.417959453569,7.0
2025-01-04 11:00:00,305284.3959022476,14616.90889484438,7.0
2025-01-04 12:00:00,324108.9652161718,15517.605991204393,7.0
2025-01-04 13:00:00,318249.4909371944,15237.248370200688,7.0
2025-01-04 14:00:00,236513.74424115987,11326.447092878463,7.0
2025-01-04 15:00:00,135765.05226521654,6505.93551508213,7.0
2025-01-04 16:00:00,20516.303466204354,991.6413141724571,7.0
2025-01-04 17:00:00,0.0,10.0,3.2815
2025-01-04 18:00:00,0.0,10.0,3.2815
2025-01-04 19:00:00,0.0,10.0,3.2815
2025-01-04 20:00:00,0.0,10.0,3.2815
2025-01-04 21:00:00,0.0,10.0,3.2815
2025-01-04 22:00:00,0.0,10.0,3.2815
2025-01-04 23:00:00,0.0,10.0,3.2815
2025-01-05 00:00:00,0.0,10.0,3.2815
2025-01-05 01:00:00,0.0,10.0,3.2815
2025-01-05 02:00:00,0.0,10.0,3.2815
2025-01-05 03:00:00,0.0,10.0,3.2815
2025-01-05 04:00:00,0.0,10.0,3.2815
2025-01-05 05:00:00,0.0,10.0,3.2815
2025-01-05 06:00:00,0.0,10.0,3.2815
2025-01-05 07:00:00,0.0,10.0,3.2815
2025-01-05 08:00:00,186.7302278665021,18.934460663469,4.094420954643168
2025-01-05 09:00:00,8977.999939227184,439.5693750826404,7.0
2025-01-05 10:00:00,18890.26167378277,913.8402714728597,7.0
2025-01-05 11:00:00,47622.67143838551,2288.5967195399767,7.0
2025-01-05 12:00:00,45448.28202968952,2184.5589487889724,7.0
2025-01-05 13:00:00,32737.9319632899,1576.4082279086076,7.0
2025-01-05 14:00:00,27058.16720239491,1304.6491484399478,7.0
2025-01-05 15:00:00,25793.79415432158,1244.1528303503146,7.0
2025-01-05 16:00:00,3560.9244060321807,180.37915818335793,7.0
2025-01-05 17:00:00,0.0,10.0,3.2815
2025-01-05 18:00:00,0.0,10.0,3.2815
2025-01-05 19:00:00,0.0,10.0,3.2815
2025-01-05 20:00:00,0.0,10.0,3.2815
2025-01-05 21:00:00,0.0,10.0,3.2815
2025-01-05 22:00:00,0.0,10.0,3.2815
2025-01-05 23:00:00,0.0,10.0,3.2815
2025-01-06 00:00:00,0.0,10.0,3.2815
2025-01-06 01:00:00,0.0,10.0,3.2815
2025-01-06 02:00:00,0.0,10.0,3.2815
2025-01-06 03:00:00,0.0,10.0,3.2815
2025-01-06 04:00:00,0.0,10.0,3.2815
2025-01-06 05:00:00,0.0,10.0,3.2815
2025-01-06 06:00:00,0.0,10.0,3.2815
2025-01-06 07:00:00,0.0,10.0,3.2815
2025-01-06 08:00:00,3686.316819300609,186.37879518184732,7.0
2025-01-06 09:00:00,60166.080576751854,2888.7598362082226,7.0
2025-01-06 10:00:00,145572.05152339602,6975.169929349092,7.0
2025-01-06 11:00:00,536242.4548005061,25667.533722512253,7.0
2025-01-06 12:00:00,652255.740308155,31218.408627184446,7.0
2025-01-06 13:00:00,436311.16737360036,20886.132410220114,7.0
2025-01-06 14:00:00,219974.48204887053,10535.094834874188,7.0
2025-01-06 15:00:00,179251.23682556066,8586.614202179935,7.0
2025-01-06 16:00:00,25609.99344820259,1235.3585381915113,7.0
2025-01-06 17:00:00,0.0,10.0,3.2815
2025-01-06 18:00:00,0.0,10.0,3.2815
2025-01-06 19:00:00,0.0,10.0,3.2815
2025-01-06 20:00:00,0.0,10.0,3.2815
2025-01-06 21:00:00,0.0,10.0,3.2815
2025-01-06 22:00:00,0.0,10.0,3.2815
2025-01-06 23:00:00,0.0,10.0,3.2815
2025-01-07 00:00:00,0.0,10.0,3.2815
2025-01-07 01:00:00,0.0,10.0,3.2815
2025-01-07 02:00:00,0.0,10.0,3.2815
2025-01-07 03:00:00,0.0,10.0,3.2815
2025-01-07 04:00:00,0.0,10.0,3.2815
2025-01-07 05:00:00,0.0,10.0,3.2815
2025-01-07 06:00:00,0.0,10.0,3.2815
2025-01-07 07:00:00,0.0,10.0,3.2815
2025-01-07 08:00:00,4786.192604949571,239.00443085883117,7.0
2025-01-07 09:00:00,73597.47441419003,3531.4102590521543,7.0
2025-01-07 10:00:00,211405.2597752155,10125.084199771078,7.0
2025-01-07 11:00:00,317630.4482409859,15207.629102439518,7.0
2025-01-07 12:00:00,569414.1552639924,27254.69642411447,7.0
2025-01-07 13:00:00,578021.6658718106,27666.53903692874,7.0
2025-01-07 14:00:00,462404.0209217847,22134.594302477737,7.0
2025-01-07 15:00:00,186515.18108732803,8934.171343891294,7.0
2025-01-07 16:00:00,33142.094206454014,1595.7461342800964,7.0
2025-01-07 17:00:00,0.0,10.0,3.2815
2025-01-07 18:00:00,0.0,10.0,3.2815
2025-01-07 19:00:00,0.0,10.0,3.2815
2025-01-07 20:00:00,0.0,10.0,3.2815
2025-01-07 21:00:00,0.0,10.0,3.2815
2025-01-07 22:00:00,0.0,10.0,3.2815
2025-01-07 23:00:00,0.0,10.0,3.2815
2025-01-08 00:00:00,0.0,10.0,3.2815
2025-01-08 01:00:00,0.0,10.0,3.2815
2025-01-08 02:00:00,0.0,10.0,3.2815
2025-01-08 03:00:00,0.0,10.0,3.2815
2025-01-08 04:00:00,0.0,10.0,3.2815
2025-01-08 05:00:00,0.0,10.0,3.2815
2025-01-08 06:00:00,0.0,10.0,3.2815
2025-01-08 07:00:00,0.0,10.0,3.2815
2025-01-08 08:00:00,7729.187914714137,379.8176035748391,7.0
2025-01-08 09:00:00,157785.61594500326,7559.551002153266,7.0
2025-01-08 10:00:00,365606.255757177,17503.122285032394,7.0
2025-01-08 11:00:00,471901.23596413457,22589.006505460984,7.0
2025-01-08 12:00:00,486448.1701732869,23285.032065707506,7.0
2025-01-08 13:00:00,297034.79278078384,14222.191042142767,7.0
2025-01-08 14:00:00,175639.6974690093,8413.813276029152,7.0
2025-01-08 15:00:00,75702.30365699239,3632.1197922005927,7.0
2025-01-08 16:00:00,10728.987804418191,523.34869877599,7.0
2025-01-08 17:00:00,0.0,10.0,3.2815
2025-01-08 18:00:00,0.0,10.0,3.2815
2025-01-08 19:00:00,0.0,10.0,3.2815
2025-01-08 20:00:00,0.0,10.0,3.2815
2025-01-08 21:00:00,0.0,10.0,3.2815
2025-01-08 22:00:00,0.0,10.0,3.2815
2025-01-08 23:00:00,0.0,10.0,3.2815
2025-01-09 00:00:00,0.0,10.0,3.2815
2025-01-09 01:00:00,0.0,10.0,3.2815
2025-01-09 02:00:00,0.0,10.0,3.2815
2025-01-09 03:00:00,0.0,10.0,3.2815
2025-01-09 04:00:00,0.0,10.0,3.2815
2025-01-09 05:00:00,0.0,10.0,3.2815
2025-01-09 06:00:00,0.0,10.0,3.2815
2025-01-09 07:00:00,0.0,10.0,3.2815
2025-01-09 08:00:00,995.6562619850096,57.63905559736888,7.0
2025-01-09 09:00:00,15058.227383149266,730.4893484760414,7.0
2025-01-09 10:00:00,37573.084398168394,1807.755234362124,7.0
2025-01-09 11:00:00,71283.96160240973,3420.7158661440067,7.0
2025-01-09 12:00:00,51811.5554083768,2489.021789874488,7.0
2025-01-09 13:00:00,95565.85611140887,4582.529000545878,7.0
2025-01-09 14:00:00,113710.00405534575,5450.670050495011,7.0
2025-01-09 15:00:00,79314.71415919081,3804.962399961283,7.0
2025-01-09 16:00:00,13904.195866617194,675.272529503215,7.0
2025-01-09 17:00:00,0.0,10.0,3.2815
2025-01-09 18:00:00,0.0,10.0,3.2815
2025-01-09 19:00:00,0.0,10.0,3.2815
2025-01-09 20:00:00,0.0,10.0,3.2815
2025-01-09 21:00:00,0.0,10.0,3.2815
2025-01-09 22:00:00,0.0,10.0,3.2815
2025-01-09 23:00:00,0.0,10.0,3.2815
2025-01-10 00:00:00,0.0,10.0,3.2815
2025-01-10 01:00:00,0.0,10.0,3.2815
2025-01-10 02:00:00,0.0,10.0,3.2815
2025-01-10 03:00:00,0.0,10.0,3.2815
2025-01-10 04:00:00,0.0,10.0,3.2815
2025-01-10 05:00:00,0.0,10.0,3.2815
2025-01-10 06:00:00,0.0,10.0,3.2815
2025-01-10 07:00:00,0.0,10.0,3.2815
2025-01-10 08:00:00,2723.5950150815715,140.31555096084074,7.0
2025-01-10 09:00:00,61464.44822648277,2950.882690262333,7.0
2025-01-10 10:00:00,170575.0272266877,8171.484556300847,7.0
2025-01-10 11:00:00,267574.112630698,12812.589121086028,7.0
2025-01-10 12:00:00,317663.16376997996,15209.194438755021,7.0
2025-01-10 13:00:00,306968.3032387263,14697.4786238625,7.0
2025-01-10 14:00:00,250849.0623176685,12012.347479314281,7.0
2025-01-10 15:00:00,138170.11603005487,6621.010336366262,7.0
2025-01-10 16:00:00,24419.9913232806,1178.4206374775406,7.0
2025-01-10 17:00:00,0.0,10.0,3.2815
2025-01-10 18:00:00,0.0,10.0,3.2815
2025-01-10 19:00:00,0.0,10.0,3.2815
2025-01-10 20:00:00,0.0,10.0,3.2815
2025-01-10 21:00:00,0.0,10.0,3.2815
2025-01-10 22:00:00,0.0,10.0,3.2815
2025-01-10 23:00:00,0.0,10.0,3.2815
2025-01-11 00:00:00,0.0,10.0,3.2815
2025-01-11 01:00:00,0.0,10.0,3.2815
2025-01-11 02:00:00,0.0,10.0,3.2815
2025-01-11 03:00:00,0.0,10.0,3.2815
2025-01-11 04:00:00,0.0,10.0,3.2815
2025-01-11 05:00:00,0.0,10.0,3.2815
2025-01-11 06:00:00,0.0,10.0,3.2815
2025-01-11 07:00:00,0.0,10.0,3.2815
2025-01-11 08:00:00,2855.3667811591536,146.62042015115568,7.0
2025-01-11 09:00:00,41313.59966979063,1986.7272569277816,7.0
2025-01-11 10:00:00,101043.59075704643,4844.621567322796,7.0
2025-01-11 11:00:00,141004.08356668972,6756.606869219604,7.0
2025-01-11 12:00:00,220082.02550386716,10540.240454730485,7.0
2025-01-11 13:00:00,196768.77892493788,9424.774111241046,7.0
2025-01-11 14:00:00,165302.2864644142,7919.200309302115,7.0
2025-01-11 15:00:00,90454.0375138861,4337.944378654837,7.0
2025-01-11 16:00:00,17509.702392336345,847.7848034610691,7.0
2025-01-11 17:00:00,0.0,10.0,3.2815
2025-01-11 18:00:00,0.0,10.0,3.2815
2025-01-11 19:00:00,0.0,10.0,3.2815
2025-01-11 20:00:00,0.0,10.0,3.2815
2025-01-11 21:00:00,0.0,10.0,3.2815
2025-01-11 22:00:00,0.0,10.0,3.2815
2025-01-11 23:00:00,0.0,10.0,3.2815
2025-01-12 00:00:00,0.0,10.0,3.2815
2025-01-12 01:00:00,0.0,10.0,3.2815
2025-01-12 02:00:00,0.0,10.0,3.2815
2025-01-12 03:00:00,0.0,10.0,3.2815
2025-01-12 04:00:00,0.0,10.0,3.2815
2025-01-12 05:00:00,0.0,10.0,3.2815
2025-01-12 06:00:00,0.0,10.0,3.2815
2025-01-12 07:00:00,0.0,10.0,3.2815
2025-01-12 08:00:00,4322.139825351277,216.80094858140083,7.0
2025-01-12 09:00:00,77152.65206725839,3701.5144529788704,7.0
2025-01-12 10:00:00,171966.5120838319,8238.062779130712,7.0
2025-01-12 11:00:00,217700.73138216132,10426.302936945518,7.0
2025-01-12 12:00:00,333098.72892863577,15947.738226250516,7.0
2025-01-12 13:00:00,256054.50360284332,12261.411655638436,7.0
2025-01-12 14:00:00,191802.5747795538,9187.156688016928,7.0
2025-01-12 15:00:00,108651.97869514958,5208.659267710505,7.0
2025-01-12 16:00:00,21749.671375551563,1050.6541328015103,7.0
2025-01-12 17:00:00,0.0,10.0,3.2815
2025-01-12 18:00:00,0.0,10.0,3.2815
2025-01-12 19:00:00,0.0,10.0,3.2815
2025-01-12 20:00:00,0.0,10.0,3.2815
2025-01-12 21:00:00,0.0,10.0,3.2815
2025-01-12 22:00:00,0.0,10.0,3.2815
2025-01-12 23:00:00,0.0,10.0,3.2815
2025-01-13 00:00:00,0.0,10.0,3.2815
2025-01-13 01:00:00,0.0,10.0,3.2815
2025-01-13 02:00:00,0.0,10.0,3.2815
2025-01-13 03:00:00,0.0,10.0,3.2815
2025-01-13 04:00:00,0.0,10.0,3.2815
2025-01-13 05:00:00,0.0,10.0,3.2815
2025-01-13 06:00:00,0.0,10.0,3.2815
2025-01-13 07:00:00,0.0,10.0,3.2815
2025-01-13 08:00:00,5353.581803984186,266.15223942508067,7.0
2025-01-13 09:00:00,93498.6712138901,4483.6206322435455,7.0
2025-01-13 10:00:00,229910.9844972804,11010.525574032556,7.0
2025-01-13 11:00:00,327476.80643178197,15678.746719224016,7.0
2025-01-13 12:00:00,397160.7866799175,19012.90845358457,7.0
2025-01-13 13:00:00,406912.28870654455,19479.487497920793,7.0
2025-01-13 14:00:00,328817.0330210907,15742.872393353624,7.0
2025-01-13 15:00:00,187714.74697580715,8991.566840947711,7.0
2025-01-13 16:00:00,38757.121203636874,1864.4077130926735,7.0
2025-01-13 17:00:00,0.0,10.0,3.2815
2025-01-13 18:00:00,0.0,10.0,3.2815
2025-01-13 19:00:00,0.0,10.0,3.2815
2025-01-13 20:00:00,0.0,10.0,3.2815
2025-01-13 21:00:00,0.0,10.0,3.2815
2025-01-13 22:00:00,0.0,10.0,3.2815
2025-01-13 23:00:00,0.0,10.0,3.2815
2025-01-14 00:00:00,0.0,10.0,3.2815
2025-01-14 01:00:00,0.0,10.0,3.2815
2025-01-14 02:00:00,0.0,10.0,3.2815
2025-01-14 03:00:00,0.0,10.0,3.2815
2025-01-14 04:00:00,0.0,10.0,3.2815
2025-01-14 05:00:00,0.0,10.0,3.2815
2025-01-14 06:00:00,0.0,10.0,3.2815
2025-01-14 07:00:00,0.0,10.0,3.2815
2025-01-14 08:00:00,7151.079109127386,352.1568951735591,7.0
2025-01-14 09:00:00,110119.4731357627,5278.874312715919,7.0
2025-01-14 10:00:00,242816.34886202536,11628.007122584944,7.0
2025-01-14 11:00:00,301001.9256533266,14412.006012120892,7.0
2025-01-14 12:00:00,273324.9243911194,13087.74757852246,7.0
2025-01-14 13:00:00,262972.8107375435,12592.431135767632,7.0
2025-01-14 14:00:00,203020.55719900294,9723.902258325501,7.0
2025-01-14 15:00:00,145546.69268722474,6973.95658790549,7.0
2025-01-14 16:00:00,30516.87477007155,1470.1375488072513,7.0
2025-01-14 17:00:00,0.0,10.0,3.2815
2025-01-14 18:00:00,0.0,10.0,3.2815
2025-01-14 19:00:00,0.0,10.0,3.2815
2025-01-14 20:00:00,0.0,10.0,3.2815
2025-01-14 21:00:00,0.0,10.0,3.2815
2025-01-14 22:00:00,0.0,10.0,3.2815
2025-01-14 23:00:00,0.0,10.0,3.2815
2025-01-15 00:00:00,0.0,10.0,3.2815
2025-01-15 01:00:00,0.0,10.0,3.2815
2025-01-15 02:00:00,0.0,10.0,3.2815
2025-01-15 03:00:00,0.0,10.0,3.2815
2025-01-15 04:00:00,0.0,10.0,3.2815
2025-01-15 05:00:00,0.0,10.0,3.2815
2025-01-15 06:00:00,0.0,10.0,3.2815
2025-01-15 07:00:00,0.0,10.0,3.2815
2025-01-15 08:00:00,2778.0370466911686,142.92043285603677,7.0
2025-01-15 09:00:00,30955.97374400452,1491.1470690911253,7.0
2025-01-15 10:00:00,87272.45332236319,4185.71546996953,7.0
2025-01-15 11:00:00,126764.7828320217,6075.30061397233,7.0
2025-01-15 12:00:00,161191.6369834343,7722.518515953794,7.0
2025-01-15 13:00:00,98837.72941257078,4739.077962323961,7.0
2025-01-15 14:00:00,100888.45960538258,4837.199024180984,7.0
2025-01-15 15:00:00,39204.84652380452,1885.8299772155272,7.0
2025-01-15 16:00:00,14100.916894762637,684.6850188881644,7.0
2025-01-15 17:00:00,0.0,10.0,3.2815
2025-01-15 18:00:00,0.0,10.0,3.2815
2025-01-15 19:00:00,0.0,10.0,3.2815
2025-01-15 20:00:00,0.0,10.0,3.2815
2025-01-15 21:00:00,0.0,10.0,3.2815
2025-01-15 22:00:00,0.0,10.0,3.2815
2025-01-15 23:00:00,0.0,10.0,3.2815
2025-01-16 00:00:00,0.0,10.0,3.2815
2025-01-16 01:00:00,0.0,10.0,3.2815
2025-01-16 02:00:00,0.0,10.0,3.2815
2025-01-16 03:00:00,0.0,10.0,3.2815
2025-01-16 04:00:00,0.0,10.0,3.2815
2025-01-16 05:00:00,0.0,10.0,3.2815
2025-01-16 06:00:00,0.0,10.0,3.2815
2025-01-16 07:00:00,0.0,10.0,3.2815
2025-01-16 08:00:00,5872.953707294924,291.0025697270299,7.0
2025-01-16 09:00:00,88310.79777801703,4235.397022871628,7.0
2025-01-16 10:00:00,226692.8058770107,10856.545735742138,7.0
2025-01-16 11:00:00,376706.3287875427,18034.22625777716,7.0
2025-01-16 12:00:00,457446.6952629024,21897.401687220212,7.0
2025-01-16 13:00:00,494361.1222232722,23663.642211639817,7.0
2025-01-16 14:00:00,388541.3401036961,18600.494741803643,7.0
2025-01-16 15:00:00,272733.54250812397,13059.45179464708,7.0
2025-01-16 16:00:00,68605.01463063348,3292.536585197774,7.0
2025-01-16 17:00:00,0.0,10.0,3.2815
2025-01-16 18:00:00,0.0,10.0,3.2815
2025-01-16 19:00:00,0.0,10.0,3.2815
2025-01-16 20:00:00,0.0,10.0,3.2815
2025-01-16 21:00:00,0.0,10.0,3.2815
2025-01-16 22:00:00,0.0,10.0,3.2815
2025-01-16 23:00:00,0.0,10.0,3.2815
2025-01-17 00:00:00,0.0,10.0,3.2815
2025-01-17 01:00:00,0.0,10.0,3.2815
2025-01-17 02:00:00,0.0,10.0,3.2815
2025-01-17 03:00:00,0.0,10.0,3.2815
2025-01-17 04:00:00,0.0,10.0,3.2815
2025-01-17 05:00:00,0.0,10.0,3.2815
2025-01-17 06:00:00,0.0,10.0,3.2815
2025-01-17 07:00:00,0.0,10.0,3.2815
2025-01-17 08:00:00,10772.879808895943,525.4487946840164,7.0
2025-01-17 09:00:00,138368.9042087286,6630.521732475053,7.0
2025-01-17 10:00:00,327995.6401534233,15703.571299206857,7.0
2025-01-17 11:00:00,505505.5555596482,24196.868687064507,7.0
2025-01-17 12:00:00,629596.5295675307,30134.235864475155,7.0
2025-01-17 13:00:00,642251.4764830702,30739.73571689331,7.0
2025-01-17 14:00:00,506162.5513588479,24228.30389276784,7.0
2025-01-17 15:00:00,312128.3547952081,14944.371042832923,7.0
2025-01-17 16:00:00,75001.83778546368,3598.6046787303194,7.0
2025-01-17 17:00:00,0.0,10.0,3.2815
2025-01-17 18:00:00,0.0,10.0,3.2815
2025-01-17 19:00:00,0.0,10.0,3.2815
2025-01-17 20:00:00,0.0,10.0,3.2815
2025-01-17 21:00:00,0.0,10.0,3.2815
2025-01-17 22:00:00,0.0,10.0,3.2815
2025-01-17 23:00:00,0.0,10.0,3.2815
2025-01-18 00:00:00,0.0,10.0,3.2815
2025-01-18 01:00:00,0.0,10.0,3.2815
2025-01-18 02:00:00,0.0,10.0,3.2815
2025-01-18 03:00:00,0.0,10.0,3.2815
2025-01-18 04:00:00,0.0,10.0,3.2815
2025-01-18 05:00:00,0.0,10.0,3.2815
2025-01-18 06:00:00,0.0,10.0,3.2815
2025-01-18 07:00:00,0.0,10.0,3.2815
2025-01-18 08:00:00,12933.367133433447,628.821393944184,7.0
2025-01-18 09:00:00,165629.02300110497,7934.833636416506,7.0
2025-01-18 10:00:00,385221.3494053234,18441.64351221643,7.0
2025-01-18 11:00:00,566423.1194935382,27111.58466476259,7.0
2025-01-18 12:00:00,679906.1331846969,32541.39393228215,7.0
2025-01-18 13:00:00,660712.8691324026,31623.055939349404,7.0
2025-01-18 14:00:00,543211.6356583326,26000.98735207333,7.0
2025-01-18 15:00:00,315224.5157287374,15092.512714293656,7.0
2025-01-18 16:00:00,82553.87485783354,3959.9461654465804,7.0
2025-01-18 17:00:00,0.0,10.0,3.2815
2025-01-18 18:00:00,0.0,10.0,3.2815
2025-01-18 19:00:00,0.0,10.0,3.2815
2025-01-18 20:00:00,0.0,10.0,3.2815
2025-01-18 21:00:00,0.0,10.0,3.2815
2025-01-18 22:00:00,0.0,10.0,3.2815
2025-01-18 23:00:00,0.0,10.0,3.2815
2025-01-19 00:00:00,0.0,10.0,3.2815
2025-01-19 01:00:00,0.0,10.0,3.2815
2025-01-19 02:00:00,0.0,10.0,3.2815
2025-01-19 03:00:00,0.0,10.0,3.2815
2025-01-19 04:00:00,0.0,10.0,3.2815
2025-01-19 05:00:00,0.0,10.0,3.2815
2025-01-19 06:00:00,0.0,10.0,3.2815
2025-01-19 07:00:00,0.0,10.0,3.2815
2025-01-19 08:00:00,17053.283442050237,825.9465761746525,7.0
2025-01-19 09:00:00,202725.93501433602,9709.805503078278,7.0
2025-01-19 10:00:00,438841.04995920946,21007.17942388562,7.0
2025-01-19 11:00:00,616263.51518129,29496.292592406222,7.0
2025-01-19 12:00:00,736381.5586296018,35243.56739854554,7.0
2025-01-19 13:00:00,713382.2642513957,34143.12269145434,7.0
2025-01-19 14:00:00,573863.750441721,27467.595714914878,7.0
2025-01-19 15:00:00,342253.12774811016,16385.747739144026,7.0
2025-01-19 16:00:00,90553.07139843449,4342.682842030358,7.0
2025-01-19 17:00:00,0.0,10.0,3.2815
2025-01-19 18:00:00,0.0,10.0,3.2815
2025-01-19 19:00:00,0.0,10.0,3.2815
2025-01-19 20:00:00,0.0,10.0,3.2815
2025-01-19 21:00:00,0.0,10.0,3.2815
2025-01-19 22:00:00,0.0,10.0,3.2815
2025-01-19 23:00:00,0.0,10.0,3.2815
2025-01-20 00:00:00,0.0,10.0,3.2815
2025-01-20 01:00:00,0.0,10.0,3.2815
2025-01-20 02:00:00,0.0,10.0,3.2815
2025-01-20 03:00:00,0.0,10.0,3.2815
2025-01-20 04:00:00,0.0,10.0,3.2815
2025-01-20 05:00:00,0.0,10.0,3.2815
2025-01-20 06:00:00,0.0,10.0,3.2815
2025-01-20 07:00:00,0.0,10.0,3.2815
2025-01-20 08:00:00,11611.25172359804,565.5622834257434,7.0
2025-01-20 09:00:00,111407.04324766266,5340.480538165678,7.0
2025-01-20 10:00:00,220771.66463352,10573.237542273684,7.0
2025-01-20 11:00:00,417749.19377356477,19997.99970208444,7.0
2025-01-20 12:00:00,564002.7762048391,26995.778765781775,7.0
2025-01-20 13:00:00,607131.9138028626,29059.373866165675,7.0
2025-01-20 14:00:00,512891.3151624558,24550.2543139931,7.0
2025-01-20 15:00:00,337740.1377596836,16169.815203812614,7.0
2025-01-20 16:00:00,88675.71484412714,4252.857169575462,7.0
2025-01-20 17:00:00,0.0,10.0,3.2815
2025-01-20 18:00:00,0.0,10.0,3.2815
2025-01-20 19:00:00,0.0,10.0,3.2815
2025-01-20 20:00:00,0.0,10.0,3.2815
2025-01-20 21:00:00,0.0,10.0,3.2815
2025-01-20 22:00:00,0.0,10.0,3.2815
2025-01-20 23:00:00,0.0,10.0,3.2815
2025-01-21 00:00:00,0.0,10.0,3.2815
2025-01-21 01:00:00,0.0,10.0,3.2815
2025-01-21 02:00:00,0.0,10.0,3.2815
2025-01-21 03:00:00,0.0,10.0,3.2815
2025-01-21 04:00:00,0.0,10.0,3.2815
2025-01-21 05:00:00,0.0,10.0,3.2815
2025-01-21 06:00:00,0.0,10.0,3.2815
2025-01-21 07:00:00,0.0,10.0,3.2815
